Y,X,OBJECTID,ZONE,DESCRIPTIO,Zone_label,General_Zo,SHAPE_Leng,SHAPE_Area,Comy_detec,wd100,wd200,wd300,wd400,wd500,egc100,egc200,egc300,egc400,egc500,betcen100,betcen200,betcen300,betcen400,betcen500
5928691.03487695,1752337.02478868,1878,541,Residential 4A,4A,Residential 1 - 7,775.88848,23215.71086,12,169.53203,1172.58731,4092.32859,12616.78744,21902.21951,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18891.76404,23033.39036,115649.13320,120843.92480
5928642.61144859,1753312.95388057,1879,541,Residential 4A,4A,Residential 1 - 7,1551.43747,96623.35365,15,0.00000,0.00000,2490.28677,8063.04318,15379.93868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,178869.47220,368171.85560,87986.97898
5928722.30102756,1750455.30010716,1880,625,Area B: Large Lot Residential (Greenhithe),B(G),Structure Plan Area,317.09758,6024.22561,29,116.12570,116.12570,116.12570,2667.92543,5421.71208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3923.00000,11326.40690
5928380.50911235,1757060.7192448,1881,541,Residential 4A,4A,Residential 1 - 7,2531.84625,126071.46593,25,0.00000,590.28632,1024.93662,3234.69081,13882.97803,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,106142.45070,261733.77680
5928618.49707267,1755622.89703504,1882,1110,Business 10,10,Business 1 - 12,741.08624,22100.77605,23,0.00000,0.00000,1012.98937,3785.35460,7577.63922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,386769.86500,127035.53360
5928716.13612127,1749032.80343601,1883,101,Business 1,1,Business 1 - 12,308.09332,5069.88058,13,158.01469,1086.69347,4172.49602,9211.35805,16514.07119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6162.78485,34304.70428,8401.96415,6336.96084
5928614.01602691,1749124.80768688,1884,51,Residential 1,1,Residential 1 - 7,752.40628,34467.68590,13,0.00000,946.72417,3445.40675,8208.52160,21780.18123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,43680.00000,9339.24414,4477.65840,86571.81957
5928658.11754117,1748825.7603516,1885,51,Residential 1,1,Residential 1 - 7,904.37328,19174.64525,13,153.37987,1226.14180,4204.37122,7643.31195,16404.59141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.33333,16731.98854,15720.59206,3211.48154
5928659.69168585,1754399.19380798,1886,541,Residential 4A,4A,Residential 1 - 7,982.16764,29091.09832,15,0.00000,1019.25911,2012.40830,5515.08223,10127.01716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000,27348.96559,64234.22822,261266.83860
5928587.44906683,1752236.69567816,1887,541,Residential 4A,4A,Residential 1 - 7,989.25523,22758.27289,12,186.82416,1062.69568,4043.59426,12311.84792,19397.93618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18615.49737,14858.47306,11259.44260,28506.08407
5928653.82590291,1757970.91589568,1888,541,Residential 4A,4A,Residential 1 - 7,949.97731,31666.78364,14,0.00000,1998.64453,6766.03990,12160.65411,24987.88500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,382349.78360,443852.77050,35124.76062,124160.77560
5928482.9977565,1756272.94821052,1889,541,Residential 4A,4A,Residential 1 - 7,2204.28476,113495.05741,25,0.00000,378.98528,2296.92676,8730.09400,12238.72676,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17632.61201,224791.56800,13537.63599
5928692.2391631,1751752.24659992,1890,541,Residential 4A,4A,Residential 1 - 7,310.12065,4724.75646,12,0.00000,1275.51433,3542.36372,5603.09397,11715.36750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,446.74854,1178.60029,2361.17409,106933.16330
5928502.60831684,1749423.24953159,1891,31,Recreation 1,1,Recreation 1 - 4,1473.31822,13108.46573,13,337.73825,337.73825,2654.97655,8101.20006,11713.12848,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,6763.64632,2236.81721,7448.22389
5928689.03879916,1756829.60394299,1892,05,Sea outside NSCC,,Sea,223.58531,465.96022,25,194.11066,448.06410,2398.28496,7462.59141,12926.12431,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32048.92125,125777.18940,162048.95010
5928546.75303716,1749262.62917368,1893,51,Residential 1,1,Residential 1 - 7,1001.76804,42655.77378,13,0.00000,617.57769,4842.82589,7768.80680,17452.91532,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,44979.00000,17224.63800,4064.44605,18981.27606
5928661.56981022,1753681.32549091,1894,32,Recreation 2,2,Recreation 1 - 4,277.40585,2484.37863,15,177.92615,1086.72636,3271.59977,6185.14982,9101.45164,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2160.00000,99395.72652,237782.25110,35764.64924
5928602.08681653,1752665.44006289,1895,541,Residential 4A,4A,Residential 1 - 7,694.70625,21350.91721,12,0.00000,988.36657,3551.88944,11366.04909,17596.25986,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8756.00000,1073051.62400,657882.96750,15761.01459
5928655.75104069,1753791.59882801,1896,34,Recreation 4,4,Recreation 1 - 4,492.04282,5208.47293,15,102.59714,979.81416,2599.94411,5570.84479,11208.27772,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,440.00000,1235661.31700,58307.01310,126299.64120
5928651.94053339,1757639.63481531,1897,34,Recreation 4,4,Recreation 1 - 4,255.94688,3617.33527,14,118.41680,1838.75534,5400.67886,10431.96976,18573.43749,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,116.11429,3298.78960,8230.89366,14159.57971
5928555.96871106,1753961.20319084,1898,541,Residential 4A,4A,Residential 1 - 7,1116.02709,60615.16020,15,0.00000,381.56484,3525.57948,5603.83281,13798.10047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,98527.71512,43117.32216,626856.49530
5928460.6387625,1755138.23944451,1899,109,Business 9,9,Business 1 - 12,2055.77752,112062.61644,15,0.00000,334.43791,1935.54408,3303.33815,8908.22186,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1449711.79900,523298.38200,66444.69441
5928664.28910678,1750457.36201847,1900,32,Recreation 2,2,Recreation 1 - 4,228.63014,3029.71261,29,116.12570,116.12570,116.12570,2885.02991,5765.66051,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3923.00000,15098.32529
5928596.23854189,1751781.18076249,1901,541,Residential 4A,4A,Residential 1 - 7,741.92227,19040.44301,12,0.00000,1918.55749,2973.78656,8008.20002,12528.51402,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1634.33707,1178.60029,43884.76867,4379.34212
5928554.07421407,1756699.21543839,1902,541,Residential 4A,4A,Residential 1 - 7,689.88358,19380.55210,25,174.38686,1086.16605,2944.47840,7134.31589,8820.33153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,155.66667,7747.59454,103181.69120,2025.01246
5928549.24578438,1753551.72187777,1903,541,Residential 4A,4A,Residential 1 - 7,997.43629,47342.08687,15,0.00000,637.86089,3544.62310,6407.83731,13576.27243,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2580.00000,201658.48290,376920.90720,42227.54905
5928571.55184161,1758106.99958937,1904,522,Residential 2B,2B,Residential 1 - 7,1563.44793,28741.56977,14,137.29310,992.47132,4867.58550,13398.18298,25038.77016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,179883.00000,32443.83434,503767.58090,109679.99100
5928594.96145929,1754191.70219473,1905,541,Residential 4A,4A,Residential 1 - 7,651.58392,27414.37175,15,0.00000,694.26917,3304.35291,5658.38770,9881.59327,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,710801.69680,345308.74150,109710.05200
5928503.60095202,1753077.90392707,1906,541,Residential 4A,4A,Residential 1 - 7,1103.34877,34958.24272,15,149.05699,767.33715,3360.25505,6848.55465,15065.41093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.00000,97718.54125,318054.37500,138832.91720
5928631.66856098,1758152.41568622,1907,541,Residential 4A,4A,Residential 1 - 7,159.90615,981.72788,14,250.25700,2000.49714,4546.74059,13531.98860,20575.69217,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,199048.33340,21562.30169,338728.74720,80408.95637
5928574.99112729,1749531.73539449,1908,51,Residential 1,1,Residential 1 - 7,609.92875,18505.81553,13,176.24901,786.34415,3273.43686,7558.29052,10193.61682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1427.00000,31421.53228,103022.51710,3577.98384
5928582.38131514,1752538.83387307,1909,541,Residential 4A,4A,Residential 1 - 7,594.84232,11189.74817,12,195.05548,734.44287,4334.90554,11830.03199,21695.71387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4531.00000,33273.93495,243725.28390,151918.10780
5928487.6548992,1758455.55407605,1910,541,Residential 4A,4A,Residential 1 - 7,959.62811,29712.50868,14,0.00000,1256.41394,5234.50711,10195.75379,17677.25966,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1112.22318,16518.17943,7124.10416,7335.49374
5928335.98817496,1749689.14162665,1911,51,Residential 1,1,Residential 1 - 7,2311.00979,140096.95684,13,0.00000,973.84522,4111.43551,6198.11068,8795.00576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5684.00000,31646.71882,12426.55876,6566.81995
5928501.68937813,1757810.98579963,1912,31,Recreation 1,1,Recreation 1 - 4,3028.11498,63010.12095,14,0.00000,947.76244,2969.54235,7969.73319,14512.94227,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,146.21639,33.69490,1238.72609,67815.45604
5928622.67637815,1753761.31481536,1913,541,Residential 4A,4A,Residential 1 - 7,179.01024,1954.36166,15,280.52329,612.20046,1927.59223,3837.52527,10950.12751,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,1898.51474,25201.40546,67893.34991
5928620.39359173,1758207.75059966,1914,541,Residential 4A,4A,Residential 1 - 7,139.64334,978.68492,14,261.02274,1866.89026,4407.11228,11774.03057,20598.00944,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,53547.15991,11675.11968,49514.31712,83269.20033
5928593.24319035,1758280.24736168,1915,541,Residential 4A,4A,Residential 1 - 7,364.38317,6253.03413,14,148.05885,1564.37684,4993.75008,11837.22797,18058.34322,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,308130.13690,1084974.79700,43675.54965,72064.42405
5928524.46918231,1756732.44282197,1916,05,Sea outside NSCC,,Sea,578.25948,1275.92368,25,194.11066,1578.73722,2686.46434,5252.99396,11349.15505,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,268.00000,134044.96280,665.59158,192777.77610
5928460.82156624,1756821.29832251,1917,541,Residential 4A,4A,Residential 1 - 7,1308.59531,46219.29692,25,0.00000,756.19544,4833.01604,6167.82715,8006.22782,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,144.00000,216579.62160,58995.10418,1347.53915
5928460.31986177,1752189.70080926,1918,541,Residential 4A,4A,Residential 1 - 7,676.77517,14759.04266,12,194.38447,1587.00385,3629.60797,13277.67747,27150.07293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3363.93251,14056.92041,145357.41930,77938.12360
5928589.55516245,1756616.30550687,1919,101,Business 1,1,Business 1 - 12,149.35034,1369.45300,25,174.38686,1256.29494,4195.26140,5654.85414,9295.91368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,216.33333,39689.75200,33123.44443,179207.10110
5928557.8776327,1748811.30527991,1920,51,Residential 1,1,Residential 1 - 7,594.12092,11542.59167,13,153.37987,1783.28330,3849.53351,9568.53367,14180.71626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40.33333,11876.01573,21734.11366,1815.68609
5928584.63878642,1757741.6918016,1921,32,Recreation 2,2,Recreation 1 - 4,181.04174,2023.25581,14,0.00000,1919.68642,4832.52922,7533.13806,13016.35216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3031.94749,5590.68544,2874.14841,3267.14790
5928463.08448462,1754375.92063741,1922,541,Residential 4A,4A,Residential 1 - 7,1210.30575,49386.94991,15,170.38664,170.38664,2066.63356,5488.63824,10122.16971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37942.26238,86309.12406,49676.53745
5928050.67976628,1757599.79285429,1923,05,Sea outside NSCC,,Sea,4598.49520,1065686.23890,14,0.00000,0.00000,0.00000,0.00000,1925.83630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,65342.83597
5927891.05320214,1750205.39610112,1924,31,Recreation 1,1,Recreation 1 - 4,6660.63888,134270.40387,13,0.00000,0.00000,577.17019,1353.98666,4889.41413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,474816.09450
5928537.74505831,1751891.32486168,1925,541,Residential 4A,4A,Residential 1 - 7,386.67398,6985.06116,12,189.79741,1372.82422,3153.27121,11009.98156,16303.85268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,653.23222,1270.34925,82268.32574,26424.55278
5928562.84490631,1757892.0706315,1926,522,Residential 2B,2B,Residential 1 - 7,112.04805,682.03620,14,255.94481,1388.74573,4492.12455,8699.21561,18523.35180,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,872.66667,27938.17026,6587.27989,22428.41751
5928407.51550129,1752402.42551665,1927,541,Residential 4A,4A,Residential 1 - 7,1435.68754,40738.40558,12,0.00000,1964.20436,5508.59851,9055.05109,29225.51782,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17762.13576,31532.83446,358589.47940,358853.21150
5928560.2158826,1757857.70322301,1928,32,Recreation 2,2,Recreation 1 - 4,124.55425,805.56533,14,68.94814,1342.78410,3783.84423,7763.10294,16780.75042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,872.66667,13446.47152,3048.10014,4374.86562
5928493.44120301,1748952.86030743,1929,51,Residential 1,1,Residential 1 - 7,779.70947,22504.02834,13,0.00000,978.92747,6742.86790,10301.38579,15809.77963,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.40000,37862.40929,13787.94848,2158.30349
5928409.33431515,1751727.14509145,1930,32,Recreation 2,2,Recreation 1 - 4,1043.71117,36541.44000,12,0.00000,1223.85826,3686.33839,7198.94355,14418.46429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,852.80534,2103.51150,302.90014,5060.38887
5928430.86067828,1752946.58027384,1931,541,Residential 4A,4A,Residential 1 - 7,1183.92659,34418.48082,12,92.03031,1629.94118,3028.01156,6520.33471,12003.47105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,555.86667,20990.43254,32215.36052,40262.91655
5928501.02023515,1758321.77477511,1932,522,Residential 2B,2B,Residential 1 - 7,425.36082,8043.83402,14,152.28785,1287.46552,5074.28777,10647.57132,18594.15287,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,102813.46110,16880.29426,228613.60770,6568.62952
5928488.84698624,1754596.02224847,1933,541,Residential 4A,4A,Residential 1 - 7,370.66445,7574.71746,15,0.00000,384.35957,2220.25072,2891.51195,7393.28732,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9349.91270,1507.77148,230888.89750
5928454.08057699,1752570.29520223,1934,541,Residential 4A,4A,Residential 1 - 7,604.37454,14123.34205,12,350.68280,702.66284,2575.01422,11698.71887,20884.19876,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,4531.00000,8521.95805,27307.15319,117016.69280
5928284.14622619,1753328.20376742,1935,541,Residential 4A,4A,Residential 1 - 7,2237.08021,99661.22313,15,0.00000,964.19657,2954.86533,9374.99003,16485.79658,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4220.00000,17810.17362,602681.29620,35807.35415
5928378.90579749,1755161.93381314,1936,541,Residential 4A,4A,Residential 1 - 7,879.27929,16966.37315,15,0.00000,1014.93647,2146.80964,7004.80585,10569.30925,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3280.00000,17816.84769,86925.11867,581225.48080
5928476.89434756,1757928.830468,1937,522,Residential 2B,2B,Residential 1 - 7,341.08516,6979.90687,14,186.99667,1012.08596,2886.54929,8625.03149,21153.25750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,147.33333,391.28934,11906.50627,292259.50340
5928447.87859073,1753098.99655498,1938,05,Sea outside NSCC,,Sea,323.47954,182.95579,15,149.05699,1115.89711,3122.65997,6498.76656,12767.54061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5408.00000,12764.36732,28900.49364,62116.15115
5928423.08154569,1752966.30358243,1939,05,Sea outside NSCC,,Sea,416.40563,406.35650,12,92.03031,1690.61466,3742.82297,5906.94322,12233.93980,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6084.80000,32080.83780,17354.71281,52108.14156
5928450.25905023,1749476.99950843,1940,51,Residential 1,1,Residential 1 - 7,660.70632,20542.43960,13,161.48924,817.80234,5120.20570,8903.39440,11540.04702,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4269.00000,59471.59019,13204.02749,89876.97352
5928341.05261469,1755766.61322509,1941,1110,Business 10,10,Business 1 - 12,839.55944,28764.51842,15,0.00000,0.00000,432.04640,1057.08701,7632.15126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,555210.98040
5928275.22993815,1754636.05541692,1942,541,Residential 4A,4A,Residential 1 - 7,2206.19706,123722.86280,15,0.00000,0.00000,1567.12872,5813.11563,9372.53711,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,411168.77300,142716.50850,46590.52208
5928438.74830587,1752485.38909794,1943,522,Residential 2B,2B,Residential 1 - 7,576.63717,6105.29367,12,155.62732,725.72636,3390.00669,10728.10769,22363.95912,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9800.00000,1044592.06800,31117.07469,126540.24960
5928461.17073111,1751912.99312137,1944,541,Residential 4A,4A,Residential 1 - 7,387.20683,5850.27466,12,348.84248,1767.61943,6196.13877,9821.05529,21305.11245,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,920.82363,23820.43337,14039.65212,23111.65422
5928334.27178124,1754168.43761156,1945,541,Residential 4A,4A,Residential 1 - 7,1331.92456,59877.52522,15,0.00000,0.00000,2681.81800,5426.36947,16078.11723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,336425.89480,57951.66007,174011.22980
5928480.3340841,1748713.70315828,1946,33,Recreation 3,3,Recreation 1 - 4,96.36772,321.57364,13,176.07728,1372.83813,3776.91662,6748.00692,9341.61232,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.66667,2033.36408,84.40126,478.32149
5928462.02454131,1749700.95818314,1947,31,Recreation 1,1,Recreation 1 - 4,265.51200,1794.15779,13,128.72443,427.21935,2643.66330,4800.19799,10743.17511,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17349.79282,6022.39258,53133.25152
5928374.78945478,1749300.60691156,1948,51,Residential 1,1,Residential 1 - 7,680.85981,26750.77651,13,0.00000,1413.90692,3508.78861,7140.93518,15793.83276,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,54384.00000,10554.86643,14887.42351,7393.15050
5928196.47569431,1754001.13398848,1949,541,Residential 4A,4A,Residential 1 - 7,2634.42774,147992.60813,15,0.00000,1400.86546,3981.35583,9666.24961,16788.42449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22029.39654,288120.01040,182418.36730,19073.30336
5928456.83183826,1752096.49585357,1950,541,Residential 4A,4A,Residential 1 - 7,192.73178,2050.78734,12,0.00000,1451.80645,6043.58283,11039.43833,27128.08715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,457.39377,42559.81891,55722.12344,45150.88156
5928430.45811088,1758330.81961913,1951,32,Recreation 2,2,Recreation 1 - 4,430.68347,6201.22778,14,340.73215,1973.60051,5529.69333,9155.26058,19132.90257,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000,256154.81160,64970.61262,20913.02270,234501.67350
5928416.97953831,1749688.13485006,1952,51,Residential 1,1,Residential 1 - 7,639.71122,17349.12854,13,299.18484,635.30709,2761.89625,4833.20828,12184.83360,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,711.50000,26237.23383,6022.39258,125256.00650
5928366.45265555,1753710.91514404,1953,541,Residential 4A,4A,Residential 1 - 7,518.73638,8567.71298,15,0.00000,378.26598,4437.67534,7946.62492,14276.23815,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1273516.05500,397779.72440,58046.65498
5928341.51563851,1756486.62588212,1954,541,Residential 4A,4A,Residential 1 - 7,1043.27444,28955.26587,25,265.28173,559.83238,3074.14456,8366.15219,16557.92378,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,79.33333,215591.26110,151236.41240,51949.55846
5928391.63893625,1748864.39904167,1955,51,Residential 1,1,Residential 1 - 7,755.30333,24873.39347,13,0.00000,2489.54787,3987.16903,7543.96159,11038.24011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,43.79048,1588.74656,208.90438,226.23396
5928419.34697262,1751836.36721487,1956,541,Residential 4A,4A,Residential 1 - 7,430.11812,7791.72894,12,159.04506,1415.68800,4487.75242,10063.51382,19301.71460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,547.56051,9694.41753,18969.36384,15688.61870
5928293.28236239,1758343.13595042,1957,522,Residential 2B,2B,Residential 1 - 7,949.06875,26031.86769,14,250.79914,1723.12160,4176.16529,9200.63283,13795.90381,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49766.30331,10038.13163,354487.34200,16708.39066
